age,job,contact,duration,y
58.0,blue-collar,cellular,286.0,0
49.0,blue-collar,cellular,133.0,0
52.0,technician,cellular,88.0,0
60.0,retired,cellular,332.0,0
54.0,retired,cellular,172.0,0
34.0,admin.,cellular,518.0,1
42.0,blue-collar,telephone,50.0,0
37.0,technician,cellular,347.0,0
27.0,self-employed,cellular,279.0,0
32.0,entrepreneur,telephone,248.0,0
31.0,management,cellular,203.0,0
31.0,blue-collar,cellular,520.0,0
52.0,technician,cellular,632.0,0
44.0,admin.,telephone,221.0,0
40.0,entrepreneur,telephone,255.0,0
51.0,blue-collar,cellular,586.0,0
30.0,admin.,cellular,187.0,0
32.0,self-employed,cellular,66.0,0
33.0,admin.,cellular,358.0,0
47.0,technician,cellular,624.0,0
31.0,services,cellular,57.0,0
53.0,technician,telephone,65.0,0
50.0,blue-collar,cellular,102.0,0
32.0,blue-collar,cellular,55.0,0
30.0,services,telephone,226.0,0
59.0,blue-collar,telephone,111.0,0
49.0,admin.,cellular,668.0,1
34.0,technician,cellular,146.0,0
58.0,services,cellular,135.0,0
43.0,technician,telephone,67.0,0
33.0,unemployed,telephone,1321.0,1
50.0,blue-collar,telephone,152.0,0
19.0,student,cellular,452.0,1
31.0,admin.,cellular,472.0,0
44.0,technician,cellular,229.0,0
37.0,technician,cellular,314.0,0
36.0,admin.,cellular,161.0,0
39.0,admin.,cellular,188.0,0
48.0,blue-collar,cellular,69.0,0
29.0,blue-collar,telephone,139.0,0
50.0,services,cellular,429.0,0
29.0,technician,cellular,26.0,0
40.0,blue-collar,cellular,181.0,0
46.0,admin.,telephone,167.0,0
30.0,blue-collar,telephone,225.0,0
39.0,admin.,cellular,381.0,0
28.0,admin.,cellular,92.0,0
55.0,blue-collar,cellular,304.0,0
51.0,blue-collar,cellular,254.0,0
31.0,admin.,cellular,274.0,0
43.0,blue-collar,telephone,97.0,0
55.0,technician,cellular,165.0,0
35.0,services,telephone,26.0,0
47.0,blue-collar,cellular,80.0,0
36.0,technician,cellular,327.0,0
42.0,blue-collar,telephone,190.0,0
58.0,technician,telephone,697.0,0
48.0,services,cellular,72.0,0
32.0,blue-collar,telephone,274.0,0
51.0,management,cellular,244.0,0
32.0,admin.,telephone,178.0,0
33.0,admin.,cellular,576.0,1
32.0,technician,telephone,269.0,0
56.0,admin.,cellular,147.0,0
60.0,retired,telephone,50.0,0
32.0,admin.,cellular,527.0,1
44.0,admin.,cellular,118.0,0
26.0,blue-collar,cellular,110.0,0
51.0,management,cellular,60.0,0
38.0,technician,cellular,131.0,0
59.0,blue-collar,telephone,162.0,0
39.0,services,cellular,200.0,0
36.0,management,telephone,488.0,0
58.0,retired,cellular,48.0,0
38.0,unknown,telephone,75.0,0
53.0,admin.,cellular,433.0,0
39.0,technician,cellular,642.0,0
52.0,technician,telephone,145.0,0
38.0,technician,telephone,129.0,0
34.0,blue-collar,telephone,180.0,0
47.0,unemployed,cellular,125.0,0
42.0,technician,telephone,115.0,0
60.0,retired,cellular,439.0,1
33.0,admin.,telephone,181.0,0
47.0,admin.,cellular,251.0,0
35.0,management,cellular,375.0,1
32.0,technician,cellular,77.0,0
47.0,technician,telephone,180.0,0
37.0,admin.,telephone,18.0,0
88.0,retired,cellular,103.0,0
46.0,management,cellular,1456.0,1
40.0,management,telephone,238.0,0
42.0,blue-collar,telephone,106.0,0
48.0,entrepreneur,telephone,413.0,0
31.0,admin.,cellular,1816.0,0
30.0,blue-collar,telephone,170.0,0
51.0,entrepreneur,cellular,227.0,0
39.0,management,cellular,55.0,0
31.0,admin.,telephone,952.0,1
50.0,management,telephone,281.0,0
43.0,admin.,cellular,183.0,0
40.0,services,telephone,133.0,0
39.0,entrepreneur,cellular,997.0,0
40.0,technician,cellular,244.0,0
55.0,services,cellular,392.0,0
32.0,admin.,cellular,141.0,0
46.0,admin.,cellular,344.0,0
56.0,technician,cellular,635.0,0
29.0,admin.,cellular,800.0,1
30.0,entrepreneur,telephone,254.0,0
30.0,blue-collar,cellular,542.0,1
31.0,technician,cellular,69.0,0
45.0,services,cellular,75.0,0
37.0,admin.,cellular,235.0,0
28.0,admin.,cellular,510.0,0
59.0,technician,telephone,136.0,0
20.0,student,telephone,250.0,0
56.0,blue-collar,cellular,81.0,0
53.0,admin.,cellular,367.0,1
37.0,blue-collar,cellular,612.0,0
46.0,technician,cellular,231.0,0
50.0,admin.,cellular,460.0,1
50.0,blue-collar,cellular,200.0,0
51.0,blue-collar,cellular,314.0,0
50.0,admin.,telephone,93.0,0
44.0,technician,cellular,139.0,0
31.0,blue-collar,cellular,204.0,0
40.0,admin.,cellular,53.0,0
30.0,blue-collar,telephone,645.0,0
61.0,admin.,cellular,263.0,0
25.0,admin.,telephone,103.0,0
34.0,admin.,telephone,45.0,0
29.0,technician,cellular,1555.0,1
30.0,technician,telephone,123.0,0
52.0,management,telephone,313.0,0
30.0,services,telephone,52.0,0
41.0,admin.,cellular,297.0,0
52.0,technician,cellular,123.0,0
57.0,management,cellular,93.0,0
42.0,technician,cellular,124.0,0
31.0,entrepreneur,telephone,359.0,0
49.0,housemaid,telephone,85.0,0
35.0,admin.,cellular,397.0,1
57.0,management,telephone,699.0,0
25.0,admin.,cellular,1139.0,0
36.0,services,cellular,105.0,0
35.0,management,telephone,24.0,0
28.0,technician,telephone,43.0,0
42.0,blue-collar,cellular,211.0,0
50.0,management,telephone,187.0,0
33.0,services,cellular,557.0,0
39.0,admin.,telephone,344.0,0
22.0,blue-collar,telephone,50.0,0
21.0,student,cellular,968.0,1
35.0,admin.,telephone,117.0,0
32.0,admin.,cellular,133.0,0
39.0,services,cellular,148.0,0
40.0,entrepreneur,cellular,145.0,0
36.0,management,cellular,180.0,0
36.0,blue-collar,cellular,253.0,0
36.0,blue-collar,cellular,1347.0,1
34.0,admin.,telephone,211.0,0
27.0,entrepreneur,cellular,831.0,1
39.0,blue-collar,cellular,56.0,0
35.0,admin.,cellular,337.0,0
43.0,self-employed,cellular,253.0,0
36.0,blue-collar,cellular,329.0,0
63.0,retired,cellular,177.0,0
51.0,admin.,cellular,228.0,0
62.0,technician,cellular,262.0,1
34.0,blue-collar,cellular,273.0,0
38.0,technician,cellular,98.0,0
54.0,entrepreneur,telephone,108.0,0
49.0,blue-collar,cellular,227.0,0
26.0,student,cellular,76.0,0
36.0,admin.,cellular,246.0,0
81.0,retired,cellular,90.0,0
39.0,blue-collar,cellular,243.0,0
29.0,housemaid,cellular,99.0,0
33.0,admin.,telephone,966.0,0
44.0,services,cellular,164.0,0
45.0,technician,cellular,139.0,0
36.0,technician,telephone,338.0,0
34.0,technician,cellular,278.0,0
33.0,blue-collar,cellular,8.0,0
54.0,retired,telephone,1992.0,0
35.0,services,cellular,436.0,0
33.0,admin.,cellular,526.0,1
36.0,blue-collar,cellular,612.0,0
39.0,admin.,telephone,139.0,0
46.0,entrepreneur,telephone,88.0,0
29.0,blue-collar,cellular,168.0,0
34.0,technician,cellular,173.0,0
38.0,self-employed,cellular,438.0,0
41.0,admin.,telephone,88.0,0
31.0,services,telephone,204.0,0
29.0,entrepreneur,cellular,265.0,0
35.0,admin.,cellular,82.0,0
28.0,technician,cellular,116.0,0
52.0,admin.,telephone,134.0,0
32.0,self-employed,cellular,394.0,1
43.0,technician,cellular,260.0,1
50.0,blue-collar,telephone,586.0,1
40.0,blue-collar,telephone,178.0,0
31.0,services,telephone,57.0,0
34.0,admin.,cellular,250.0,1
58.0,management,cellular,581.0,0
49.0,blue-collar,telephone,283.0,0
33.0,technician,cellular,104.0,0
33.0,blue-collar,telephone,119.0,0
28.0,unemployed,cellular,94.0,0
39.0,blue-collar,cellular,173.0,0
53.0,entrepreneur,cellular,1282.0,1
23.0,admin.,cellular,236.0,0
51.0,management,telephone,113.0,0
44.0,technician,cellular,112.0,0
80.0,retired,cellular,125.0,0
34.0,self-employed,cellular,126.0,0
44.0,blue-collar,cellular,135.0,0
33.0,services,cellular,102.0,0
51.0,blue-collar,telephone,15.0,0
47.0,technician,telephone,197.0,0
34.0,technician,telephone,414.0,0
41.0,services,telephone,115.0,0
42.0,technician,cellular,367.0,0
29.0,unemployed,cellular,275.0,0
27.0,services,cellular,124.0,0
25.0,admin.,cellular,163.0,1
40.0,services,cellular,239.0,0
38.0,blue-collar,telephone,241.0,0
33.0,blue-collar,cellular,294.0,0
42.0,management,telephone,92.0,0
31.0,blue-collar,telephone,72.0,0
31.0,blue-collar,cellular,172.0,0
53.0,self-employed,cellular,600.0,0
35.0,self-employed,cellular,192.0,0
27.0,management,cellular,137.0,0
50.0,admin.,cellular,102.0,0
29.0,blue-collar,telephone,137.0,0
48.0,self-employed,cellular,135.0,0
24.0,student,cellular,669.0,1
57.0,retired,telephone,83.0,0
29.0,blue-collar,cellular,128.0,0
32.0,blue-collar,cellular,230.0,0
43.0,technician,telephone,112.0,0
29.0,services,telephone,361.0,0
38.0,technician,cellular,109.0,0
37.0,blue-collar,telephone,343.0,0
27.0,blue-collar,telephone,340.0,0
30.0,admin.,cellular,82.0,0
34.0,blue-collar,telephone,172.0,0
49.0,admin.,cellular,164.0,0
27.0,blue-collar,telephone,634.0,0
56.0,admin.,cellular,614.0,0
45.0,blue-collar,cellular,103.0,0
30.0,technician,telephone,8.0,0
34.0,blue-collar,telephone,110.0,0
35.0,blue-collar,telephone,313.0,0
37.0,admin.,telephone,97.0,0
28.0,admin.,cellular,114.0,0
34.0,blue-collar,cellular,475.0,0
32.0,technician,cellular,93.0,0
56.0,services,telephone,92.0,0
23.0,student,cellular,354.0,0
29.0,technician,cellular,222.0,0
47.0,unknown,cellular,104.0,0
53.0,technician,cellular,169.0,0
45.0,blue-collar,cellular,614.0,0
46.0,admin.,cellular,1141.0,1
56.0,admin.,telephone,79.0,0
25.0,admin.,cellular,682.0,1
38.0,management,telephone,69.0,0
33.0,services,cellular,272.0,0
45.0,self-employed,cellular,69.0,0
32.0,admin.,cellular,61.0,0
40.0,admin.,telephone,96.0,0
34.0,technician,telephone,251.0,0
53.0,blue-collar,cellular,131.0,0
57.0,admin.,cellular,112.0,0
34.0,admin.,cellular,408.0,0
35.0,management,cellular,121.0,0
34.0,technician,telephone,300.0,1
56.0,services,cellular,12.0,0
44.0,admin.,telephone,18.0,0
31.0,unemployed,cellular,192.0,0
40.0,entrepreneur,telephone,109.0,0
48.0,technician,cellular,112.0,0
39.0,blue-collar,cellular,311.0,0
52.0,unknown,cellular,149.0,0
46.0,blue-collar,telephone,227.0,0
50.0,services,cellular,54.0,0
40.0,blue-collar,telephone,267.0,0
42.0,services,cellular,376.0,0
50.0,housemaid,cellular,132.0,0
45.0,blue-collar,cellular,173.0,0
33.0,services,cellular,560.0,1
23.0,student,cellular,349.0,0
50.0,technician,cellular,367.0,0
38.0,admin.,cellular,748.0,0
37.0,services,telephone,521.0,1
51.0,entrepreneur,cellular,19.0,0
51.0,admin.,cellular,486.0,1
40.0,blue-collar,cellular,628.0,1
32.0,blue-collar,cellular,216.0,0
28.0,admin.,cellular,296.0,1
33.0,admin.,cellular,315.0,0
40.0,technician,cellular,342.0,0
35.0,technician,telephone,899.0,0
38.0,admin.,cellular,172.0,0
30.0,admin.,cellular,71.0,0
44.0,admin.,cellular,745.0,1
24.0,admin.,cellular,725.0,1
49.0,admin.,cellular,85.0,0
41.0,blue-collar,telephone,47.0,0
36.0,admin.,cellular,59.0,0
32.0,admin.,telephone,718.0,0
76.0,retired,cellular,259.0,1
45.0,housemaid,cellular,195.0,0
34.0,technician,cellular,483.0,0
38.0,housemaid,telephone,87.0,0
45.0,unknown,telephone,61.0,0
55.0,entrepreneur,cellular,534.0,0
38.0,blue-collar,telephone,393.0,0
26.0,admin.,telephone,215.0,1
39.0,unemployed,telephone,168.0,0
34.0,blue-collar,telephone,176.0,0
50.0,technician,cellular,302.0,0
24.0,blue-collar,cellular,273.0,0
51.0,retired,cellular,64.0,0
27.0,technician,cellular,71.0,0
44.0,admin.,cellular,109.0,0
52.0,management,cellular,404.0,1
37.0,management,telephone,365.0,0
30.0,services,telephone,394.0,0
34.0,admin.,cellular,382.0,0
47.0,technician,cellular,53.0,0
48.0,technician,cellular,139.0,0
33.0,blue-collar,cellular,175.0,0
41.0,admin.,telephone,241.0,0
47.0,admin.,cellular,156.0,0
54.0,admin.,cellular,129.0,0
28.0,admin.,telephone,42.0,0
40.0,admin.,cellular,445.0,0
30.0,services,cellular,39.0,0
44.0,unemployed,cellular,512.0,0
54.0,admin.,cellular,402.0,1
37.0,technician,cellular,635.0,1
26.0,blue-collar,cellular,135.0,0
27.0,blue-collar,telephone,104.0,0
32.0,technician,cellular,297.0,0
36.0,blue-collar,telephone,100.0,0
31.0,admin.,telephone,104.0,0
47.0,entrepreneur,cellular,187.0,0
23.0,blue-collar,cellular,52.0,0
27.0,admin.,cellular,670.0,1
34.0,management,telephone,243.0,0
57.0,retired,cellular,223.0,0
41.0,admin.,cellular,127.0,0
59.0,entrepreneur,telephone,1268.0,1
51.0,services,cellular,295.0,0
51.0,services,cellular,239.0,0
54.0,blue-collar,cellular,112.0,0
48.0,admin.,cellular,159.0,1
26.0,student,cellular,116.0,1
33.0,admin.,cellular,271.0,0
38.0,services,telephone,135.0,0
37.0,technician,telephone,144.0,0
55.0,admin.,cellular,952.0,1
30.0,technician,cellular,111.0,0
30.0,technician,cellular,64.0,0
49.0,management,cellular,197.0,0
49.0,entrepreneur,cellular,141.0,0
55.0,blue-collar,telephone,221.0,0
44.0,admin.,cellular,70.0,0
48.0,technician,telephone,166.0,0
46.0,entrepreneur,cellular,89.0,0
29.0,blue-collar,telephone,102.0,0
36.0,blue-collar,cellular,181.0,0
52.0,blue-collar,cellular,410.0,0
42.0,blue-collar,cellular,174.0,0
60.0,retired,cellular,512.0,0
28.0,admin.,cellular,165.0,0
39.0,technician,cellular,86.0,0
49.0,housemaid,telephone,110.0,0
49.0,blue-collar,telephone,667.0,0
22.0,technician,cellular,127.0,0
30.0,admin.,cellular,254.0,0
42.0,blue-collar,telephone,174.0,0
31.0,technician,cellular,1033.0,1
41.0,services,telephone,312.0,0
29.0,admin.,telephone,197.0,0
56.0,retired,cellular,173.0,0
28.0,blue-collar,cellular,107.0,1
27.0,technician,cellular,404.0,0
30.0,admin.,cellular,155.0,0
35.0,student,telephone,248.0,0
58.0,technician,telephone,78.0,0
27.0,admin.,cellular,44.0,0
31.0,self-employed,telephone,108.0,0
63.0,retired,telephone,134.0,0
43.0,blue-collar,telephone,593.0,0
38.0,blue-collar,telephone,227.0,0
55.0,retired,cellular,761.0,1
40.0,admin.,cellular,140.0,0
48.0,services,telephone,788.0,0
36.0,admin.,cellular,63.0,0
26.0,technician,cellular,249.0,1
37.0,admin.,cellular,178.0,0
31.0,self-employed,cellular,135.0,0
28.0,blue-collar,cellular,55.0,0
22.0,student,cellular,87.0,0
61.0,retired,telephone,194.0,1
43.0,technician,telephone,703.0,0
49.0,blue-collar,cellular,128.0,0
49.0,housemaid,telephone,85.0,0
51.0,blue-collar,cellular,143.0,0
38.0,technician,cellular,202.0,1
47.0,admin.,telephone,9.0,0
30.0,entrepreneur,telephone,77.0,0
34.0,blue-collar,cellular,133.0,0
38.0,entrepreneur,cellular,102.0,0
35.0,technician,telephone,34.0,0
37.0,blue-collar,telephone,77.0,0
49.0,technician,telephone,156.0,0
61.0,management,cellular,209.0,1
31.0,admin.,cellular,116.0,0
42.0,blue-collar,telephone,411.0,0
42.0,admin.,telephone,160.0,0
33.0,technician,cellular,113.0,0
41.0,technician,telephone,145.0,0
30.0,management,telephone,298.0,0
57.0,blue-collar,telephone,106.0,0
34.0,services,telephone,122.0,0
65.0,retired,cellular,253.0,1
31.0,technician,cellular,619.0,1
48.0,blue-collar,cellular,164.0,0
41.0,admin.,telephone,137.0,0
29.0,admin.,telephone,641.0,0
28.0,management,cellular,35.0,0
59.0,admin.,telephone,29.0,0
26.0,admin.,cellular,136.0,0
34.0,self-employed,cellular,361.0,0
27.0,unemployed,cellular,65.0,0
44.0,unemployed,cellular,189.0,0
22.0,student,cellular,1370.0,1
32.0,entrepreneur,telephone,242.0,0
26.0,technician,cellular,362.0,0
47.0,services,cellular,43.0,0
42.0,blue-collar,telephone,276.0,0
52.0,admin.,cellular,1171.0,1
78.0,retired,telephone,137.0,1
30.0,admin.,telephone,225.0,0
29.0,admin.,cellular,303.0,0
43.0,blue-collar,telephone,660.0,0
34.0,blue-collar,cellular,477.0,0
40.0,admin.,telephone,243.0,0
34.0,blue-collar,telephone,247.0,0
43.0,blue-collar,cellular,132.0,0
33.0,admin.,cellular,16.0,0
55.0,unemployed,telephone,164.0,0
30.0,management,cellular,711.0,1
36.0,admin.,telephone,322.0,0
38.0,technician,telephone,78.0,0
43.0,blue-collar,telephone,10.0,0
28.0,services,cellular,91.0,0
37.0,self-employed,cellular,143.0,0
26.0,unemployed,telephone,546.0,0
31.0,blue-collar,telephone,208.0,0
31.0,admin.,cellular,1017.0,1
27.0,admin.,cellular,429.0,1
56.0,retired,telephone,19.0,0
27.0,unemployed,telephone,399.0,0
55.0,self-employed,cellular,475.0,0
47.0,admin.,telephone,34.0,0
32.0,services,cellular,100.0,0
19.0,student,cellular,299.0,1
31.0,self-employed,cellular,56.0,0
42.0,housemaid,telephone,122.0,0
30.0,blue-collar,telephone,257.0,0
33.0,blue-collar,telephone,157.0,0
33.0,services,cellular,143.0,0
22.0,student,cellular,315.0,0
29.0,student,cellular,104.0,0
25.0,blue-collar,cellular,497.0,0
58.0,retired,telephone,100.0,0
27.0,technician,cellular,114.0,0
28.0,management,cellular,133.0,0
35.0,services,telephone,651.0,0
42.0,admin.,telephone,247.0,0
44.0,admin.,telephone,8.0,0
39.0,admin.,cellular,187.0,0
36.0,technician,telephone,309.0,0
35.0,technician,cellular,154.0,0
52.0,admin.,cellular,368.0,0
34.0,admin.,cellular,179.0,0
46.0,blue-collar,cellular,155.0,0
44.0,admin.,cellular,105.0,0
47.0,technician,cellular,73.0,0
49.0,unknown,cellular,192.0,0
52.0,self-employed,cellular,139.0,0
34.0,technician,cellular,347.0,0
43.0,housemaid,cellular,296.0,0
44.0,blue-collar,telephone,302.0,0
52.0,admin.,cellular,867.0,1
24.0,services,cellular,860.0,1
52.0,admin.,cellular,262.0,0
46.0,retired,cellular,525.0,0
39.0,blue-collar,telephone,124.0,0
52.0,services,cellular,44.0,0
43.0,unemployed,telephone,37.0,0
36.0,services,telephone,70.0,0
38.0,blue-collar,telephone,70.0,0
43.0,admin.,cellular,48.0,0
33.0,admin.,telephone,355.0,0
50.0,technician,cellular,139.0,0
35.0,technician,telephone,48.0,0
53.0,admin.,cellular,304.0,1
37.0,management,cellular,666.0,0
51.0,management,cellular,138.0,0
41.0,housemaid,cellular,36.0,0
35.0,admin.,cellular,261.0,0
57.0,admin.,telephone,487.0,0
28.0,blue-collar,cellular,329.0,1
39.0,blue-collar,telephone,218.0,0
41.0,management,telephone,27.0,0
41.0,management,cellular,174.0,0
40.0,blue-collar,cellular,1550.0,1
40.0,admin.,cellular,164.0,0
54.0,admin.,cellular,107.0,0
32.0,management,cellular,396.0,0
25.0,blue-collar,cellular,330.0,0
40.0,blue-collar,telephone,227.0,0
47.0,technician,cellular,160.0,0
34.0,admin.,cellular,78.0,0
50.0,management,telephone,198.0,0
24.0,services,cellular,515.0,0
38.0,technician,cellular,264.0,0
29.0,admin.,telephone,306.0,0
30.0,management,cellular,103.0,0
33.0,management,cellular,228.0,0
36.0,blue-collar,telephone,105.0,0
38.0,admin.,telephone,153.0,0
45.0,services,cellular,50.0,0
52.0,entrepreneur,cellular,221.0,0
36.0,blue-collar,telephone,61.0,0
33.0,admin.,telephone,916.0,0
27.0,admin.,cellular,317.0,0
32.0,unknown,cellular,267.0,0
59.0,retired,telephone,475.0,0
43.0,blue-collar,telephone,38.0,0
39.0,technician,cellular,1254.0,0
37.0,blue-collar,cellular,167.0,0
48.0,self-employed,cellular,88.0,0
33.0,services,cellular,225.0,0
46.0,unemployed,cellular,81.0,0
29.0,admin.,cellular,379.0,1
66.0,unknown,cellular,110.0,0
31.0,admin.,cellular,239.0,0
44.0,admin.,cellular,252.0,1
28.0,admin.,cellular,964.0,0
45.0,services,cellular,16.0,0
38.0,services,cellular,368.0,0
49.0,blue-collar,cellular,170.0,0
56.0,blue-collar,cellular,241.0,0
32.0,admin.,cellular,517.0,1
38.0,technician,telephone,214.0,0
47.0,management,cellular,72.0,0
34.0,admin.,cellular,568.0,1
32.0,admin.,cellular,144.0,0
36.0,technician,cellular,59.0,0
26.0,student,cellular,226.0,0
36.0,admin.,cellular,329.0,0
29.0,services,cellular,136.0,0
50.0,services,cellular,81.0,0
49.0,blue-collar,telephone,171.0,0
43.0,management,cellular,35.0,0
40.0,management,cellular,132.0,0
36.0,admin.,cellular,284.0,0
35.0,admin.,telephone,193.0,0
89.0,retired,cellular,245.0,1
59.0,housemaid,telephone,331.0,0
40.0,services,telephone,420.0,0
44.0,admin.,cellular,86.0,0
55.0,management,cellular,130.0,0
45.0,blue-collar,cellular,944.0,1
39.0,admin.,cellular,240.0,0
31.0,blue-collar,cellular,81.0,0
34.0,admin.,cellular,156.0,0
40.0,blue-collar,telephone,144.0,0
37.0,self-employed,cellular,121.0,0
46.0,admin.,telephone,138.0,0
56.0,services,cellular,160.0,0
52.0,blue-collar,telephone,397.0,0
34.0,blue-collar,telephone,761.0,1
46.0,technician,cellular,513.0,0
32.0,management,cellular,68.0,0
43.0,admin.,telephone,196.0,0
37.0,technician,cellular,17.0,0
85.0,retired,cellular,81.0,0
43.0,blue-collar,telephone,154.0,0
24.0,blue-collar,cellular,659.0,1
52.0,admin.,telephone,84.0,0
54.0,unemployed,telephone,36.0,0
53.0,blue-collar,telephone,706.0,1
32.0,admin.,cellular,51.0,0
34.0,blue-collar,cellular,144.0,0
60.0,retired,cellular,600.0,1
41.0,services,cellular,82.0,0
21.0,student,cellular,513.0,0
29.0,admin.,cellular,272.0,1
33.0,blue-collar,cellular,129.0,0
45.0,blue-collar,cellular,83.0,0
38.0,unemployed,cellular,233.0,0
41.0,technician,cellular,123.0,0
32.0,technician,cellular,52.0,0
31.0,blue-collar,telephone,27.0,0
59.0,retired,telephone,247.0,0
38.0,blue-collar,telephone,173.0,0
44.0,admin.,cellular,804.0,0
55.0,retired,cellular,250.0,0
34.0,technician,cellular,716.0,1
45.0,housemaid,cellular,219.0,1
30.0,technician,cellular,150.0,0
32.0,admin.,telephone,178.0,0
46.0,blue-collar,telephone,39.0,0
33.0,admin.,telephone,555.0,0
30.0,blue-collar,telephone,188.0,0
23.0,technician,cellular,422.0,0
36.0,self-employed,telephone,39.0,0
33.0,admin.,cellular,206.0,0
34.0,entrepreneur,cellular,98.0,0
